age,income,capital,expenses,emi,liquidity_need,dependents,goal,confidence,knowledge,comfort_with_negatives,market_awareness,experience,portfolio_risk,profile_score,utility_A,weight_equity,weight_debt,weight_gold,weight_real_estate,weight_crypto,weight_cash
55,103852,1925157,42932,25846,70801,1,retirement,1.7274835038612757,2.259126389561131,2.0752054706196974,4.601806145126654,3.0523192059859303,0.5980053825042025,0.55,6.922,0.184369696888553,0.15236256308724813,0.16236111575334272,0.16760381730008111,0.19032306380503658,0.14297974316573844
27,36115,1939196,19679,7117,102983,0,growth,4.983627699974677,1.4875198583213989,3.5659813539813356,2.966765062646657,0.4053508530368788,0.6033070227216341,0.7000000000000001,6.381,0.18737976773513917,0.14990434654460202,0.16147937103635107,0.16759785690161833,0.19447962484361417,0.13915903293867524
45,115844,1245840,70279,21053,106712,3,retirement,3.8828741403948532,6.7319773252574375,6.643817394416807,8.685775308851579,6.932687855737188,0.6092962117378224,0.5499999999999999,5.768,0.19078383007143615,0.14711594352698262,0.16043052893964285,0.16753311066965493,0.1992302134051027,0.13490637338718062
60,78736,740712,45819,14488,73208,1,retirement,2.3299755658615737,7.3235046346654675,6.579933983508534,7.234558021906979,6.485985872541679,0.6018678524433188,0.39999999999999997,6.528,0.1865623384456195,0.15057261170424036,0.16172307155462504,0.16760423188394538,0.19334679420239148,0.14019095220917815
42,103189,1815591,56983,27767,89928,1,growth,2.484383520600719,3.3858712377170996,8.87492087117645,2.959338339924289,8.789137006537599,0.6130759703830208,0.75,5.38,0.1929337677241746,0.1453503387515451,0.15973991439614155,0.16746040873985915,0.20225857591665095,0.1322569944716286
49,90518,1643432,55568,15870,86035,1,income,9.168081953994951,6.443137900905769,0.4861650109999749,3.8945764151806372,2.9808778186120035,0.6061820385082403,0.625,6.087,0.1890133978548794,0.14856727718538215,0.1609828601574972,0.16757447857850186,0.19675275715001164,0.13710922907372775
50,83744,2038580,33066,23441,73337,1,retirement,4.974142880438692,3.0802167784962595,5.220263792454648,7.2071297647129295,9.484520526613009,0.6083791529609951,0.575,5.862,0.19026238286995767,0.1475436526230685,0.16059474532937693,0.16754702899604726,0.19849900390071198,0.1355531862808377
25,54325,1301924,35820,7097,120615,2,retirement,6.405723887870256,2.612046426746563,4.421857825976645,4.212018258928457,1.3230828118853855,0.6008196266074005,0.5499999999999999,6.635,0.18596710739987707,0.1510588983617119,0.16189853569480075,0.16760664179960053,0.19252380648603984,0.14094501025797
54,88932,2062668,62866,12431,76838,2,growth,6.345657721700434,8.829405343065703,6.085629885933845,9.541741855681225,2.475130438088601,0.6140097362050816,0.6749999999999999,5.284,0.1934650634911226,0.14491349029753584,0.15956589085618786,0.16743863831604983,0.20301034650241795,0.13160657053668595
54,94210,303158,44807,15992,73257,1,growth,3.053444041511507,1.452626254550331,0.46867494819326394,7.495793240414894,9.074502142388667,0.6033461686863222,0.5,6.377,0.18740200529200243,0.14988615965788613,0.1614726971287919,0.1675976338896379,0.19451048524978584,0.13913101878189593
37,92851,128231,60564,14682,102504,2,growth,8.159855557598318,8.641060926738914,2.71771835723602,8.916688730215972,0.2582497574998277,0.612229244777395,0.6,5.467,0.19245205073737837,0.14574624121300747,0.1598965487207945,0.16747884346599692,0.20157812747063852,0.1328481883921841
53,100480,2098118,56968,28392,80072,2,income,7.064603373681885,3.8533479659662637,4.831284527655057,3.06391838972682,9.343052943163524,0.6100665344075504,0.65,5.689,0.19122189817849153,0.14675646676535367,0.16029157880715794,0.16752029770997792,0.19984549125981602,0.13436426727920273
27,54154,1870792,26444,11120,114519,1,income,5.881055727492393,5.075653785535922,0.8850374381299098,1.6439556732852068,9.266895477312833,0.6079301953191691,0.675,5.908,0.19000712919381899,0.14775294575702935,0.16067466294789629,0.16755331406219098,0.19814153400272677,0.13587041403633757
26,59866,409279,25292,8606,105525,1,retirement,1.8142127463915525,3.945178830627377,9.967171683586189,5.071720572689716,5.469291054585252,0.6027882624276065,0.45,6.434,0.1870850925166482,0.15014530925541517,0.16156758749717287,0.16760056405928384,0.19407089948299314,0.13953054718848687
48,95069,572388,53722,15760,103351,2,retirement,7.284934790813624,4.5233666197124425,3.6307748008622265,1.52174925102195,8.352223387927243,0.6016817593199258,0.45,6.547,0.18645665696976527,0.15065897059945565,0.16175434731391528,0.16760479706882095,0.19320055796027336,0.1403246700877695
31,75191,976317,44601,19995,117714,2,growth,1.990556684296434,5.522353551887709,1.7896415852075387,7.569159810560518,9.152566271044488,0.6089255471526458,0.6499999999999999,5.806,0.19057305821523,0.14728885058816216,0.1604970606568638,0.16753891099560167,0.19893450078031436,0.13516761876382807
33,67850,481714,36092,20352,103470,0,growth,6.146782006019902,0.852481621793697,7.897546787699451,5.960761662829061,4.647743467128337,0.6050873307817144,0.55,6.199,0.18839126741428053,0.14907671060885558,0.16117343315566518,0.167585054385987,0.19588563808139922,0.13788789635381243
28,57162,566611,36022,6134,115927,2,retirement,5.409092531767649,6.800088992736279,3.33316029036534,0.2664393701587342,3.825355154759814,0.5997610520391986,0.5,6.743,0.18536613035910507,0.15154959820995104,0.1620739888552669,0.1676071674411801,0.19169449871914165,0.14170861641535537
30,49590,1500940,33914,6733,124154,2,income,6.619920145420498,4.021482687417404,2.26001706482593,7.641159723004374,2.7430530022489163,0.606201580723701,0.625,6.085,0.18902450491808653,0.14855817944725952,0.16097944118155602,0.16757427106077616,0.1967682543297438,0.13709534906257795
54,88981,184209,60099,11865,77457,2,retirement,0.5139110827772675,8.293720500698283,6.31954074068824,9.092905627152449,3.6605492720850332,0.6006726351892455,0.35,6.65,0.18588364906832558,0.15112705930394255,0.1619230035203535,0.1676068293846706,0.19240854219257764,0.14105091653013024
32,83099,1925142,48055,20538,115965,2,income,3.0469939948958102,7.845352462450997,8.595158146000575,6.275711151198982,7.007000167935993,0.6137471736933969,0.6749999999999999,5.311,0.19331566399646138,0.1450363524533845,0.1596149604174312,0.16744491266727343,0.20279881278326858,0.13178929768218098
38,114333,417371,68438,29497,95584,2,income,5.1187817095718335,6.005060063577936,2.6141263350162394,1.7293488653761768,8.481591626821789,0.605615220211313,0.575,6.145,0.18869125592606426,0.14883110102238983,0.16108176815634753,0.16758021175775403,0.19630353569396405,0.13751212744348026
29,50341,1963308,29330,10084,123974,2,retirement,0.8107928021266331,4.889652706728671,4.608418544266474,1.8948524242080078,8.248481666319158,0.603551671664266,0.6,6.356,0.18751874759931808,0.14979067621766867,0.16143762216825902,0.167596420028568,0.19467253273298915,0.138984001253197
46,109059,2223996,47862,22464,85269,1,growth,8.458613505077325,3.0088398545796657,8.070352904736945,7.0367228858047195,6.034350323374645,0.6178260805916602,0.775,4.891,0.19563708551915343,0.14312542423591207,0.15884062458151474,0.16733392023497878,0.2060979081989553,0.1289650372294857
36,94708,2160190,61137,10516,101576,2,retirement,5.1698356703729695,9.464042643642623,7.94630210279363,2.163939325867963,0.11247843167315086,0.6072565352478223,0.6249999999999999,5.977,0.18962415621508322,0.1480668687942282,0.16079399120252166,0.16756209314315385,0.19760577051591613,0.13634712012909703
55,83961,825064,53994,24540,79347,2,growth,0.3849194298580527,6.880573345055607,6.305729620095248,3.7259628165774683,2.89717317942608,0.6014662611355219,0.5499999999999999,6.569,0.18633428141971972,0.15075896039206066,0.161790497436568,0.16760537745620993,0.19303128468733535,0.14047959860810622
50,93898,2217330,47163,16300,75490,2,income,4.770363851077333,0.13643029128871387,5.083259256679341,0.6428060925751189,2.5799737088912353,0.601495648633357,0.65,6.566,0.18635096946649002,0.1507453257220564,0.16178557191529233,0.16760530299142393,0.19305436405991655,0.14045846584482075
26,43538,1859228,15061,9378,101964,0,retirement,2.8360909289258327,0.382230486597267,4.589853337490908,3.241007821751843,4.1408777803221755,0.5986332736316728,0.55,6.858,0.18472601369427594,0.15207194332909366,0.16225898316495166,0.1676056200905128,0.19081296744355142,0.1425244722776145
45,117242,766086,68354,18358,110432,3,retirement,4.154403640725727,2.6233761446893986,7.499392703420894,1.3268562260117855,8.920107128494312,0.6030329783045127,0.5,6.409,0.1872240966150231,0.15003165077338845,0.16152602529118587,0.16759934450858777,0.19426365387449818,0.1393552289373166
49,96961,1654638,55151,22160,85024,1,growth,1.8331047908305786,6.829239906929814,9.601911991274013,6.431503101146681,5.114457744223758,0.6131148889237625,0.7000000000000001,5.376,0.19295591042660604,0.14533213648066892,0.15973268821788641,0.16745953155575,0.2022898802459049,0.1322298530731837
26,50847,814285,31678,5103,123420,2,income,3.216139692915767,5.88363221637527,9.889732985129015,4.065254226496423,2.7828009567703473,0.6060745524449244,0.5750000000000001,6.098,0.18895230747118344,0.14861731432184067,0.1610016545748178,0.1675756082229211,0.19666753073580207,0.13718558467343495
44,98820,2315168,51631,21388,92015,1,retirement,1.3496572943038099,8.03791193019491,5.4455763984269545,3.5505764534072193,7.416869666015965,0.605869333599754,0.575,6.119,0.188835673196476,0.14871283773773597,0.16103748804469742,0.1675777098159647,0.1965048637435163,0.13733142746160962
33,78722,1363228,29446,19135,107713,1,growth,9.618301867200824,1.9247084086625943,8.828765188679952,3.142738095101648,7.717521081752215,0.614243085965915,0.7,5.26,0.1935978447597455,0.1448042806972823,0.15952219120213224,0.16743296167415506,0.20319844077859073,0.13144428088809412
55,93207,2357062,61058,16663,79393,2,income,4.634461385698659,3.444773000356478,3.45583502424072,5.584669430206396,0.2532882180070428,0.6017699108886406,0.6,6.538,0.18650671737196772,0.1506180642204445,0.16173953885530296,0.16760453673655534,0.19326982248508748,0.14026132033064184
49,107822,1309766,46338,25622,104373,2,growth,0.8409515427379055,8.63912019554667,9.784918882341415,3.4296414906400807,1.8918624168108533,0.6105149071850419,0.7,5.643,0.19147690233692863,0.14654714519874015,0.160210277525455,0.1675123679283857,0.2002040681126401,0.1340492388978504
41,108838,886459,58489,24396,86885,1,growth,7.378109247337374,2.1846142894062446,2.909149049180104,4.972735246983461,5.4244959431483855,0.6076178064355583,0.65,5.94,0.1898295321730842,0.1478985358905272,0.16073008547083667,0.16755748230736484,0.19789299797440923,0.13609136618377793
27,58815,2019899,18707,8444,100103,0,income,5.450137552518607,7.297267789581796,8.376028659587112,9.086840611761641,1.3741175786413518,0.614262530111089,0.7000000000000001,5.258,0.1936089090840036,0.14479517995291313,0.1595185460721205,0.16743248439686217,0.20321411802891587,0.13143076246518473
52,88301,1998196,40671,13542,76244,2,growth,4.675954019091764,8.574844208366727,3.816977501564087,8.963735836934525,2.021180246109471,0.6102907365021581,0.65,5.666,0.1913494071110162,0.1466518064444238,0.16025096432540395,0.16751637596038182,0.2000247509045644,0.13420669525420983
37,93990,1821511,52313,11001,105612,3,retirement,0.36968664191869394,8.82821451277195,3.4062826817215996,6.4150034159355105,8.584643927789724,0.608076607732862,0.5999999999999999,5.893,0.19009036957473274,0.14768469890838654,0.16064863494082657,0.1675513025793244,0.19825807447267296,0.13576691952405687
49,88990,967972,58495,26355,99168,2,retirement,2.432805870201622,0.7044190486586621,5.283194788351453,4.039052252106768,6.148257730276828,0.5965428803798468,0.45,7.071,0.18353994904892884,0.15303893249720446,0.16259661026030778,0.16759701033443097,0.1891844281888047,0.14404306967032318
60,96947,998338,47207,19589,71177,1,growth,6.95756001470209,6.626217778269385,0.9609285843270987,6.873432825801721,5.505379634043891,0.6061136390450027,0.5499999999999999,6.094,0.18897452245649082,0.14859911908277443,0.1609948221898071,0.16757519973469376,0.1966985205777615,0.13715781595847254
52,86444,2322403,37081,19986,82780,2,income,0.7588261272495056,6.265104199563652,4.210598690989715,9.520970642314378,6.360672847066836,0.6076666209931072,0.6,5.935,0.18985728327223506,0.14787578772364426,0.16072143503251213,0.1675568420535337,0.19793182421202063,0.1360568277060543
45,100843,1752041,42031,14674,89558,1,income,6.803737415095139,2.3521193434943113,7.5712470223018125,6.926287142266263,2.0473222242071962,0.6101347731441183,0.675,5.682,0.1912607066883086,0.14672461372922768,0.16027922553783805,0.1675191132689676,0.1999000424422299,0.13431629833342815
43,94213,1219231,53762,16116,110038,3,income,8.26392105945783,8.589824650489746,6.413545581178303,0.6369449106198932,4.689013016682426,0.6077642458972667,0.5750000000000001,5.925,0.18991278373646409,0.14783029106183113,0.16070412378575943,0.1675555492847792,0.19800948504337323,0.135987767087793
43,131042,1844515,60116,14226,108495,3,retirement,0.469533289088081,8.595693659208823,2.4053214271899126,1.46161731517233,1.2442192856251721,0.6006040355429618,0.6,6.657,0.1858447006423469,0.1511588668620221,0.16193441088524926,0.16760690427726674,0.19235476129327433,0.1411003560398406
29,44995,529013,20217,13023,112712,1,growth,5.894065270087612,1.0535788943662283,1.7739475413934835,4.806064786127363,9.289578204109057,0.6054294990518673,0.6,6.164,0.1885857112798793,0.14891752143904385,0.16111406707828915,0.16758197010006404,0.19615645984311922,0.13764427025960452
32,82903,1572576,46383,17477,97278,0,retirement,7.946775618267865,8.944321503807744,4.063666740237835,3.1049603287590557,8.142309413105611,0.6106221081039813,0.5999999999999999,5.632,0.19153787343226655,0.14649708952827076,0.16019079307784953,0.16751042054827914,0.20028984883026058,0.13397397458307336
48,101593,1951346,41466,10650,103333,2,growth,9.784279196132616,4.2495154435651825,0.005835393234627784,2.920459065783384,0.1540376891162898,0.6080375656668245,0.75,5.897,0.19006817265629672,0.1477028981568878,0.16065557878028616,0.16755184257034825,0.19822699457013446,0.13579451326604663
42,115976,527808,73582,26422,96495,2,growth,1.1176818088524831,0.42798529516473227,4.37709949991188,8.89357998013958,2.723888247218854,0.6045201666227723,0.65,6.257,0.18806899150322773,0.14934049072967762,0.16127143411586087,0.16758972367698327,0.1954371553215762,0.13829220465267442
45,118363,2149122,76738,33412,100426,2,retirement,4.4272175532938,3.1346364500872825,3.260178603942042,5.536861823664823,3.3445700340736293,0.6040408737443783,0.625,6.306,0.18779667210405898,0.149563319682951,0.16135386077953776,0.1675932388412304,0.19505856488012294,0.13863434371209893
42,98939,676885,65995,13249,108431,3,retirement,0.5772039380905825,1.86857515170614,8.283955313720169,3.439491636038569,9.968012540130871,0.6005354335790543,0.45,6.664,0.1858057514547819,0.1511906738543444,0.1619458112770568,0.16760697112131495,0.1923009861920884,0.14114980610041356
41,97957,1124250,36975,14172,91885,1,growth,5.5208242369278935,6.319412775263294,7.324297632781627,0.35215246293275104,8.284393240578316,0.6108657196256603,0.65,5.607,0.19167643226250342,0.14638332602457024,0.1601464488269762,0.16750592131357175,0.200484853803519,0.1338030177688594
45,121227,1253795,81601,15976,96230,2,retirement,7.470896443768831,4.231832225624994,3.082781397640797,5.3675842160471445,5.319394376966994,0.6049308893810099,0.5499999999999999,6.215,0.18830237046309903,0.14914947997167372,0.16120051491701246,0.16758639751484808,0.19576188032440775,0.13799935680895886
55,82654,2309384,37609,13953,66774,1,income,8.085686551266393,2.3115071292993594,7.871087414423852,2.9510104452405814,1.4059644833887497,0.6050579990493803,0.6,6.202,0.18837459963132586,0.14909035500204224,0.1611785137123814,0.1675853094170308,0.19586243127827024,0.1379087909589495
52,111543,2219472,50035,24424,68459,1,income,7.85880252785348,5.259323458564735,4.803265411410341,1.679727403416782,1.3397933177496824,0.60612341055957,0.65,6.093,0.18898007614924012,0.1485945702580866,0.16099311374556874,0.16757509720342345,0.1967062683206904,0.13715087432299064
41,100322,625494,40356,11319,104233,2,retirement,9.89411334135409,1.2653239120504578,7.82526158800745,9.840727863344851,7.640577746445183,0.6111385199339802,0.5,5.579,0.19183159846302072,0.1462559100391638,0.16009668209268396,0.1675007612146182,0.20070333967927564,0.13361170851123766
26,59827,2439243,18483,17759,95990,0,income,7.548564136106096,7.6981934497386,9.318361376290415,0.14827238052737113,1.402664208822515,0.610894950488176,0.7000000000000001,5.604,0.19169305821128568,0.14636967435195128,0.1601411217880029,0.16750537455829748,0.20050825894934152,0.1337825121411212
38,102418,2329996,44524,24199,99488,2,retirement,5.492730384535736,7.055103170557585,8.10458123180451,6.780874976120781,6.294474852510503,0.6145055602024044,0.6749999999999999,5.233,0.19374720293375108,0.14468142142640522,0.15947293665088788,0.16742646361267174,0.2034101190038128,0.13126185637247134
59,97728,649777,51880,24634,64080,0,retirement,8.097611083098805,2.021141616048967,3.3295223247219727,4.173813802619711,3.231017808035773,0.5967392447061398,0.39999999999999997,7.051,0.18365133980422405,0.15294816416195797,0.1625651862784312,0.1675981362334915,0.189337108224723,0.1439000652971724
29,56753,823259,30189,14335,114729,1,retirement,5.925846324364311,4.906719339687858,1.9958956256266247,7.654391692106057,7.139952105789399,0.6041191341443592,0.5,6.298,0.18784113559923948,0.14952694073607029,0.16134042637043822,0.1675926918172258,0.19512035673440598,0.13857844874262026
26,36840,1646611,29984,6274,115785,2,growth,3.7775184306024356,4.389941758294686,8.440919802262378,7.631354085363144,4.669869299801631,0.6122584500408107,0.7000000000000001,5.464,0.19246866523300737,0.1457325893422918,0.15989116459029837,0.1674782282915033,0.20160157778230603,0.13282777476059304
32,75285,1286562,47090,22364,112947,1,retirement,3.1717998995509875,9.616532252321226,7.903830346699154,2.6511018681507723,6.24043792507699,0.6069244891756842,0.5499999999999999,6.011,0.18943540499286826,0.14822154729734668,0.1608525482023086,0.16756613273851745,0.1973419667463757,0.13658240002258332
53,110391,1600344,73654,19717,82832,2,growth,8.026087520309591,6.32630549304824,9.865484440376493,6.891054852451442,0.7481596131234547,0.6142722520872711,0.7000000000000001,5.257,0.19361444120090837,0.14479062958407027,0.1595167233057254,0.16743224551455874,0.20322195681128977,0.13142400358344744
41,104559,1846637,42286,23067,104953,2,growth,4.739627483451557,6.515816717907146,1.5089484145976795,0.9412070679697415,2.7167770536011107,0.6075104094773704,0.75,5.951,0.18976847772827468,0.14794858146524928,0.16074910426316297,0.16755887647844261,0.19780759006357154,0.13616737000129897
58,87586,1298536,51858,10991,72101,1,growth,9.657118172955322,3.415627282853033,5.079063952735576,4.172687924897467,2.170344103907439,0.606318829451642,0.6,6.073,0.1890911454854101,0.14850359252823228,0.16095891563996492,0.16757301220620827,0.19686124688730808,0.1370120872528764
47,111162,923320,54272,16202,98636,2,retirement,8.0673703577693,1.1211802997693576,2.283629768178108,8.619076640720264,2.3435373412254767,0.601926615030437,0.5,6.522,0.1865957102794876,0.1505453397013343,0.161713184376683,0.16760404109339733,0.19339298285467593,0.14014874169442176
38,103588,1525967,72529,25562,108260,3,growth,4.515843280487941,9.702816828569933,2.7991359992923313,2.058002450087609,0.9452124536500572,0.6110508392744411,0.7999999999999999,5.588,0.1917817258947003,0.14629686526430505,0.1601126901936585,0.16750243375358118,0.20063310283507318,0.13367318205868176
56,63552,2361975,39346,10048,71534,1,income,4.24346920415498,9.334308074731902,8.67242479414953,6.380502445605672,0.6744168597809486,0.6067975134929875,0.55,6.024,0.1893632285700428,0.14828068752895185,0.1608748952783336,0.16756762731825026,0.19724113484522704,0.13667242645919445
55,105219,874748,72227,28284,76246,2,income,6.390846294917579,4.546081581556626,7.560049054352245,3.5891885910318577,1.0579342834903005,0.6021910248231271,0.525,6.495,0.1867458759441248,0.15042261117442002,0.16166862902120951,0.1676031094149794,0.19360088390774405,0.1399588905375222
45,125931,583714,78309,36763,100310,2,growth,6.585608931532424,8.000758567058448,6.748660867001602,9.218869580340307,6.159938199158098,0.6153995619779913,0.65,5.141,0.19425595937564852,0.14426280452795132,0.15930437296571937,0.16740343334531355,0.20413196412548631,0.13064146565988097
36,115858,660870,40669,20288,92081,1,income,7.522633231038631,6.71742559012987,9.062108248039216,2.0919876335091625,5.629464503207045,0.6129883999927944,0.625,5.389,0.1928839449548596,0.14539129392119995,0.15975616539921467,0.1674623728889942,0.20218814737831534,0.13231807545741622
57,91858,1169347,30693,17294,64246,0,retirement,0.11331378262096847,6.933188788510849,6.248890317628431,6.27254284219323,2.3612057693748634,0.5994767126663683,0.45,6.772,0.18520472726289494,0.15168133608784426,0.16212081794671998,0.16760698219650844,0.19147205040171256,0.14191408610431971
56,67625,322283,37305,7722,59099,0,retirement,6.145323049929487,0.17923374355411914,5.658571894378763,8.950328847795607,4.621590182999469,0.5966901552118461,0.3,7.056,0.18362349253985424,0.15297085682955439,0.1625730476901227,0.1675978609286431,0.1892989336374235,0.14393580837440206
43,90611,558001,60148,23471,109611,3,income,7.6810113210778,4.891660616992465,7.021378552901165,6.024337082205387,9.883041167812824,0.6096472902181752,0.525,5.732,0.19098347558522827,0.14695213316790703,0.1603673159935905,0.16752739816838974,0.19951050848308916,0.13465916860179528
53,83533,1558483,48951,24683,79638,2,income,0.29533616206373625,2.571860013122109,2.313017112729651,6.07014584008851,4.994080082176869,0.6001237733620495,0.575,6.706,0.18557204053762089,0.15138150373587322,0.16201406708962998,0.16760720315045974,0.19197845752632914,0.14144672796008714
56,65408,573025,32229,7123,73555,1,retirement,1.1881257496416864,1.602918422833124,8.813768953342956,5.525933139350755,1.8783290795618235,0.5940672770720973,0.35000000000000003,7.323,0.1821360696524362,0.154182049398612,0.16298758678108544,0.1675771836749292,0.18726487213391904,0.14585223835901812
44,97046,688611,51127,27795,90121,1,retirement,4.841703142465451,4.96351425284523,7.1662048546829995,4.823944724486898,5.003734307773357,0.6020147556055818,0.45,6.513,0.18664576688487453,0.15050443100903202,0.16169834405380806,0.1676037438282703,0.1934622737335748,0.1400854404904403
51,118175,755237,70179,33634,82568,2,retirement,9.634076258817021,8.649269427916979,3.31147708800159,2.2701963983850435,8.535919639223197,0.6050873307817144,0.45,6.199,0.18839126741428053,0.14907671060885558,0.16117343315566518,0.167585054385987,0.19588563808139922,0.13788789635381243
26,53198,160304,24826,5590,98098,0,growth,6.932408137333904,5.031302133627008,4.1233554378486375,0.8525277892602723,3.7496646955497526,0.6076959090542262,0.6,5.932,0.18987393365456648,0.14786213877075122,0.1607162431101393,0.16755645593942334,0.19795512129183931,0.13603610723328052
52,109353,1991159,48948,15960,65673,1,retirement,4.073342885168087,7.996832263089299,3.752076362560607,5.31735457361879,5.821339258712807,0.6059084247392568,0.55,6.115,0.18885788997188374,0.14869464300956592,0.16103066735749547,0.16757731507847096,0.19653584408622546,0.13730364049635851
49,80452,262576,48640,8630,97419,2,retirement,7.828828353123173,6.683975103742725,0.6335030531013519,1.4605540997286715,5.199535336652177,0.598937342600426,0.4,6.827,0.18489858503708215,0.15193115426572668,0.16220930147934473,0.16760625121630612,0.19105044168635993,0.1423042663151803
32,62479,2182235,29569,8691,112377,1,income,0.17310158688941701,4.886169673133299,9.279146632681488,0.016617036446737732,7.957317020895518,0.6067584421793991,0.65,6.028,0.1893410196849788,0.1482988843451988,0.16088176658347908,0.16756808162673664,0.19721011346179593,0.13670013429781083
59,63871,1196002,19525,18991,64493,0,retirement,7.1764746638650365,9.186811461227457,6.808499186002164,4.4555137282856485,7.036261293586716,0.6045201666227723,0.39999999999999997,6.257,0.18806899150322773,0.14934049072967762,0.16127143411586087,0.16758972367698327,0.1954371553215762,0.13829220465267442
31,70561,818584,37684,16079,96796,0,retirement,5.901034028747372,9.691727736627628,2.965926349667656,9.24815384067418,0.0655729106831815,0.604432142591294,0.49999999999999994,6.266,0.18801897717036334,0.14938141989385842,0.16128659894622016,0.1675903988201586,0.19536759765296016,0.1383550075164394
37,119513,595440,76054,35396,97538,2,growth,5.475485077205042,9.872217544133157,8.898385172073246,7.2928040813224895,0.45390158150944493,0.6144375158368741,0.7,5.24,0.19370848256482762,0.14471327366450423,0.15948571574153686,0.16742815966419672,0.2033552321371091,0.13130913622782542
37,98044,1027387,43359,23761,95475,2,income,1.577414507563163,8.584291529160305,5.0477395674359595,7.572110496496758,4.749653960909325,0.609393741121257,0.625,5.758,0.19083929040949235,0.14707044098718242,0.1604129876262043,0.1675315450839185,0.19930805889309525,0.13483767700010713
33,65843,824798,40083,6985,114137,1,retirement,0.5012337924262578,3.924819189039005,6.0213751567986975,0.7108691102126485,9.095358383256894,0.5980642550084866,0.45,6.916,0.184403103852131,0.15233531991380794,0.1623515658086671,0.1676040149233112,0.1903689712876641,0.14293702421441848
53,100794,2136988,62341,22111,83481,2,growth,0.225084250977996,4.033699692119322,7.964242826887293,2.435812713445258,0.9005869204465744,0.6056347686834896,0.725,6.143,0.18870236545099922,0.14882200399953516,0.1610783653401159,0.16758002323030735,0.1963190197462035,0.13749822223283883
47,102293,425779,43777,12244,95546,2,retirement,3.1932047765488214,0.459359904538017,2.88575729980614,6.569657495938127,9.010544268756721,0.6016817593199258,0.45,6.547,0.18645665696976527,0.15065897059945565,0.16175434731391528,0.16760479706882095,0.19320055796027336,0.1403246700877695
33,80037,1819719,37309,11599,101994,0,growth,7.0087977003817254,7.466264048817904,8.50130427434864,3.584451905574495,9.937466976563837,0.619105563824824,0.7499999999999999,4.759,0.19636547440155538,0.14252502355891095,0.1585924316321395,0.1672931375318139,0.20713848685892747,0.1280854460166529
47,102305,2065174,45701,30545,103963,2,income,3.6537581409608,7.167387231775843,3.0589001685212622,9.80355671105419,2.843396562523864,0.6112164541892268,0.7000000000000001,5.571,0.1918759278115628,0.14621950533340086,0.16008244340841893,0.16749926343119853,0.20076577977147722,0.13355708024394164
39,133443,962989,70786,38891,111641,3,growth,2.1200678184495523,6.100005456001042,6.549427744951254,2.109617592576394,5.289436247849213,0.6090230985680245,0.7,5.796,0.19062852793961546,0.1472433491449667,0.16047957155122944,0.16753740745398873,0.19901230448872517,0.1350988394214745
43,97008,890599,59332,9824,86732,1,retirement,5.288468238016506,9.74321275225629,7.8007546513184645,1.6873625487935506,3.3779788462205795,0.6028078408511816,0.45,6.432,0.18709621325795595,0.1501362167893145,0.16156426576467864,0.1676004702683029,0.1940863171632566,0.13951651675649152
60,67623,944007,27502,15129,62167,0,income,2.3013164683871956,3.0492250629088877,6.258689310341651,2.1619085167650196,1.4549846038471437,0.5942245340625162,0.42500000000000004,7.307,0.18222522276492445,0.154109503241401,0.16296303724757855,0.16757875330230904,0.1873865151690116,0.14573696827477536
31,71373,485277,45239,18000,119983,2,growth,7.242360680420599,8.289026787749812,8.88258711915133,4.47611033630336,0.9942918756624841,0.6094034937393209,0.6,5.757,0.19084483630623833,0.14706589071846446,0.16041123273989694,0.16753138762750244,0.19931584404547484,0.13483080856242305
25,38892,1204187,19038,5211,105190,1,income,2.29642901217338,0.4086443727905176,8.874503951000195,3.3629847358832565,4.224169701067537,0.602004962404456,0.5750000000000001,6.514,0.18664020510790372,0.1505089764598691,0.16169999354474915,0.16760377751426314,0.19345457427903118,0.14009247309418363
33,66356,2006489,35268,12972,105525,1,growth,5.495469082953035,0.13973722625821083,7.225423572898009,7.386543265702594,1.9010535919802996,0.6095302724661805,0.725,5.744,0.19091693068862753,0.1470067369884287,0.16038840673095237,0.1675293258399291,0.1994170610058302,0.13474153874623207
43,128190,553033,63380,23858,96929,2,growth,3.1593367822567355,7.079343656287026,4.793381547726041,0.7424885324630182,6.037374222084074,0.6083108410725806,0.65,5.869,0.1902235431517624,0.1475755021031782,0.16060692553732236,0.16754800772455314,0.19844459117036603,0.13560143031281785
27,32718,766963,18435,3729,97865,0,retirement,4.497709580271534,6.797885331453789,2.839030520279957,5.745363630258984,8.891122702671604,0.6028078408511816,0.45,6.432,0.18709621325795595,0.1501362167893145,0.16156426576467864,0.1676004702683029,0.1940863171632566,0.13951651675649152
33,80069,1909326,26164,18369,102620,0,income,2.478265721288744,8.735858352982927,3.90219245237542,2.85778882282125,7.051834781951375,0.6095400242672107,0.6749999999999999,5.743,0.19092247623496103,0.14700218668363849,0.16038664992378118,0.16752916609830742,0.19942484769316438,0.13473467336614753
35,60713,2378440,19036,9166,76735,0,retirement,6.100284263595553,5.441068407230281,7.99264598214525,1.752110937442215,5.360287162475309,0.6064458400583497,0.575,6.06,0.1891633359128476,0.14844445576524673,0.16093665703817,0.16757162185263116,0.19696200714826514,0.1369219222828394
